Dev1/ai13 G input,Dev1/ai13 L input,Dev1/ai8 G input,Dev1/ai8 L input,Dev1/ai9 G input,Dev1/ai9 L input,Dev1/port0/line10 F output,Dev1/port0/line10 S output,Dev1/port0/line7 F output,Dev1/port0/line7 S output,Reached end condition,Session Finished,Tone F output,Tone S output,Trial name: Omer1-22.12.24 Finished,Trial name: Omer1-22.12.24 started
644.642,644.725,17.381,17.415,17.417,17.431,1166.2,1216.114,1195.131,1208.228,1166.191,,1181.711,1175.387,1166.201,1160.01
644.828,644.923,17.398,17.424,17.426,17.443,1172.303,1223.122,1202.31,1214.113,1172.293,,1188.384,1181.511,1172.303,1166.201
645.005,645.114,17.409,17.435,17.437,17.46,1177.899,1229.364,1208.236,1227.363,1177.889,,1194.822,1188.184,1177.899,1172.303
645.218,645.317,17.419,17.447,17.451,17.5,1184.023,1236.078,1214.121,1234.077,1184.013,,1202.001,1194.622,1184.023,1177.9
645.395,645.497,17.429,17.495,17.489,17.52,1190.696,1242.781,1221.129,1240.78,1190.687,,1207.927,1201.801,1190.697,1184.023
645.62,645.707,17.44,17.515,17.51,17.547,1197.134,1248.496,1227.371,1246.495,1197.124,,1220.82,1207.727,1197.134,1190.697
645.793,645.882,17.455,17.537,17.533,17.612,1204.313,1254.723,1234.085,1252.723,1204.303,,1227.062,1220.62,1204.313,1197.134
645.959,646.071,17.506,17.625,17.589,17.665,1210.239,1260.698,1240.788,1258.698,1210.229,,1233.776,1226.862,1210.239,1204.314
646.34,646.359,17.525,17.705,17.648,17.714,1216.124,1266.878,1246.503,1264.878,1216.114,,1240.479,1233.576,1216.124,1210.239
646.514,646.585,17.601,17.735,17.696,17.741,1223.132,1274.061,1252.73,1272.061,1223.122,,1246.194,1240.279,1223.132,1216.124
647.187,647.267,17.685,17.759,17.728,17.765,1229.374,1281.487,1258.706,1279.487,1229.364,,1252.421,1245.994,1229.374,1223.132
647.332,647.409,17.721,17.784,17.754,17.79,1236.088,1294.403,1264.886,1285.01,1236.079,,1258.397,1252.221,1236.089,1229.375
647.521,647.611,17.747,17.813,17.778,17.822,1242.791,,1272.069,1292.402,1242.781,,1264.577,1258.197,1242.791,1236.089
647.752,647.869,17.772,17.858,17.805,17.879,1248.506,,1279.495,,1248.496,,1271.76,1264.377,1248.506,1242.791
647.894,648.017,17.797,18.112,17.844,18.119,1254.733,,1285.018,,1254.724,,1279.186,1271.56,1254.734,1248.506
648.05,648.141,17.832,18.133,18.103,18.138,1260.708,,1292.41,,1260.699,,1284.709,1278.986,1260.709,1254.734
648.151,648.27,17.918,18.15,18.129,18.153,1266.888,,,,1266.879,,1292.101,1284.509,1266.889,1260.709
648.308,648.403,18.123,18.165,18.146,18.168,1274.071,,,,1274.062,,,1291.901,1274.072,1266.889
648.44,648.544,18.142,18.179,18.161,18.183,1281.497,,,,1281.488,,,,1281.498,1274.072
648.574,648.685,18.158,18.196,18.175,18.2,1287.021,,,,1287.011,,,,1287.021,1281.498
648.722,648.831,18.172,18.216,18.191,18.222,1294.413,,,,1294.403,,,,1294.413,1287.021
648.872,648.884,18.187,18.25,18.211,18.31,,,,,,,,,,
648.897,648.978,18.205,18.323,18.238,18.359,,,,,,,,,,
649.014,649.143,18.229,18.372,18.334,18.487,,,,,,,,,,
649.189,649.191,18.296,19.548,18.39,18.627,,,,,,,,,,
649.191,649.192,18.347,20.079,18.545,21.445,,,,,,,,,,
649.211,649.307,18.517,20.424,21.341,22.916,,,,,,,,,,
649.35,649.474,19.859,21.094,22.884,22.998,,,,,,,,,,
649.54,649.557,20.289,21.298,22.939,23.05,,,,,,,,,,
649.563,649.651,20.52,21.412,23.026,23.185,,,,,,,,,,
649.727,649.813,21.148,21.861,23.083,23.529,,,,,,,,,,
649.861,649.883,21.373,22.056,23.425,24.31,,,,,,,,,,
649.93,650.011,21.796,22.823,23.651,24.471,,,,,,,,,,
650.087,650.189,21.974,22.928,24.395,24.538,,,,,,,,,,
650.284,650.545,22.727,22.974,24.498,24.628,,,,,,,,,,
650.714,650.811,22.903,23.037,24.564,25.519,,,,,,,,,,
650.891,650.992,22.963,23.12,25.036,25.668,,,,,,,,,,
651.015,651.218,23.013,23.226,25.57,25.742,,,,,,,,,,
651.271,651.366,23.065,24.341,25.715,25.887,,,,,,,,,,
651.505,651.51,23.149,24.415,25.874,26.771,,,,,,,,,,
651.511,651.513,23.281,24.485,26.689,26.859,,,,,,,,,,
651.513,651.514,24.373,24.594,26.839,26.884,,,,,,,,,,
651.515,651.516,24.453,25.194,26.873,26.903,,,,,,,,,,
652.044,652.108,24.514,25.689,26.894,26.924,,,,,,,,,,
652.195,652.273,24.829,25.938,26.912,26.977,,,,,,,,,,
652.386,652.48,25.62,26.03,26.964,26.995,,,,,,,,,,
653.1,653.167,25.783,26.867,26.986,27.011,,,,,,,,,,
